imgID,maskID,LabelName,BoxXMin,BoxXMax,BoxYMin,BoxYMax,PredictedIoU,Clicks
001_img.jpg,001_mask.png,Piano,0.739062,0.998438,0.546875,0.828125,0.80507,0.89687 0.71710 0;0.88009 0.78124 0;0.85247 0.81478 1;0.80313 0.68257 0;0.83041 0.54581 0;0.95269 0.72875 0;0.86681 0.78261 1;0.78674 0.71079 1;0.78720 0.68967 1;0.83489 0.54588 1
001_img.jpg,001_mask.png,Piano,0.739062,0.998438,0.546875,0.828125,0.80507,0.89687 0.71710 0;0.88009 0.78124 0;0.85247 0.81478 1;0.80313 0.68257 0;0.83041 0.54581 0;0.95269 0.72875 0;0.86681 0.78261 1;0.78674 0.71079 1;0.78720 0.68967 1;0.83489 0.54588 1
001_img.jpg,001_mask.png,Piano,0.739062,0.998438,0.546875,0.828125,0.80507,0.89687 0.71710 0;0.88009 0.78124 0;0.85247 0.81478 1;0.80313 0.68257 0;0.83041 0.54581 0;0.95269 0.72875 0;0.86681 0.78261 1;0.78674 0.71079 1;0.78720 0.68967 1;0.83489 0.54588 1
001_img.jpg,001_mask.png,Piano,0.739062,0.998438,0.546875,0.828125,0.80507,0.89687 0.71710 0;0.88009 0.78124 0;0.85247 0.81478 1;0.80313 0.68257 0;0.83041 0.54581 0;0.95269 0.72875 0;0.86681 0.78261 1;0.78674 0.71079 1;0.78720 0.68967 1;0.83489 0.54588 1
001_img.jpg,001_mask.png,Piano,0.739062,0.998438,0.546875,0.828125,0.80507,0.89687 0.71710 0;0.88009 0.78124 0;0.85247 0.81478 1;0.80313 0.68257 0;0.83041 0.54581 0;0.95269 0.72875 0;0.86681 0.78261 1;0.78674 0.71079 1;0.78720 0.68967 1;0.83489 0.54588 1
001_img.jpg,001_mask.png,Piano,0.739062,0.998438,0.546875,0.828125,0.80507,0.89687 0.71710 0;0.88009 0.78124 0;0.85247 0.81478 1;0.80313 0.68257 0;0.83041 0.54581 0;0.95269 0.72875 0;0.86681 0.78261 1;0.78674 0.71079 1;0.78720 0.68967 1;0.83489 0.54588 1
002_img.jpg,002_mask.png,Piano,0.0,0.45125,0.149156,0.999062,0.6219,0.22666 0.31357 1;0.44000 0.43330 1;0.41032 0.56555 1;0.07547 0.88576 1;0.08635 0.35785 0;0.36552 0.55645 1;0.33208 0.75286 1;0.03837 0.79651 0;0.20913 0.39804 0;0.16422 0.79668 0;0.35267 0.49770 0;0.03728 0.87582 0
002_img.jpg,002_mask.png,Piano,0.0,0.45125,0.149156,0.999062,0.6219,0.22666 0.31357 1;0.44000 0.43330 1;0.41032 0.56555 1;0.07547 0.88576 1;0.08635 0.35785 0;0.36552 0.55645 1;0.33208 0.75286 1;0.03837 0.79651 0;0.20913 0.39804 0;0.16422 0.79668 0;0.35267 0.49770 0;0.03728 0.87582 0
002_img.jpg,002_mask.png,Piano,0.0,0.45125,0.149156,0.999062,0.6219,0.22666 0.31357 1;0.44000 0.43330 1;0.41032 0.56555 1;0.07547 0.88576 1;0.08635 0.35785 0;0.36552 0.55645 1;0.33208 0.75286 1;0.03837 0.79651 0;0.20913 0.39804 0;0.16422 0.79668 0;0.35267 0.49770 0;0.03728 0.87582 0
003_img.jpg,003_mask.png,Piano,0.415625,0.825,0.556667,0.995,0.89247,0.50211 0.67076 1;0.52153 0.87263 1;0.42373 0.98606 1;0.52039 0.80696 1;0.47314 0.73556 1;0.51281 0.71598 1;0.53609 0.98397 1;0.43877 0.88429 1;0.73284 0.58246 1
003_img.jpg,003_mask.png,Piano,0.415625,0.825,0.556667,0.995,0.89247,0.50211 0.67076 1;0.52153 0.87263 1;0.42373 0.98606 1;0.52039 0.80696 1;0.47314 0.73556 1;0.51281 0.71598 1;0.53609 0.98397 1;0.43877 0.88429 1;0.73284 0.58246 1
003_img.jpg,003_mask.png,Piano,0.415625,0.825,0.556667,0.995,0.89247,0.50211 0.67076 1;0.52153 0.87263 1;0.42373 0.98606 1;0.52039 0.80696 1;0.47314 0.73556 1;0.51281 0.71598 1;0.53609 0.98397 1;0.43877 0.88429 1;0.73284 0.58246 1
004_img.jpg,004_mask.png,Piano,0.017857,0.998214,0.039286,0.99881,0.77647,0.06799 0.16763 0;0.44410 0.62467 0;0.19336 0.52522 1;0.47901 0.20149 1;0.51801 0.69059 1;0.06508 0.55975 0;0.55323 0.18735 1;0.49536 0.55639 0;0.18990 0.58708 0;0.36395 0.87097 1;0.51266 0.19279 0;0.84217 0.04634 0
005_img.jpg,005_mask.png,Piano,0.0,0.999333,0.003012,0.998996,0.82149,0.74076 0.17349 1;0.56366 0.31850 1;0.27135 0.95811 1;0.98148 0.96329 1;0.49897 0.13776 0;0.18583 0.43498 1;0.96474 0.08227 1;0.03057 0.98189 1;0.64974 0.20545 0;0.51148 0.30185 0;0.75471 0.04736 1
005_img.jpg,005_mask.png,Piano,0.0,0.999333,0.003012,0.998996,0.82149,0.74076 0.17349 1;0.56366 0.31850 1;0.27135 0.95811 1;0.98148 0.96329 1;0.49897 0.13776 0;0.18583 0.43498 1;0.96474 0.08227 1;0.03057 0.98189 1;0.64974 0.20545 0;0.51148 0.30185 0;0.75471 0.04736 1
006_img.jpg,006_mask.png,Piano,0.326325,0.999159,0.0,0.999375,0.85419,0.64708 0.29403 0;0.67024 0.97914 1;0.55774 0.43749 1;0.64952 0.18922 1;0.99977 0.01188 1;0.65343 0.29638 0
006_img.jpg,006_mask.png,Piano,0.326325,0.999159,0.0,0.999375,0.85419,0.64708 0.29403 0;0.67024 0.97914 1;0.55774 0.43749 1;0.64952 0.18922 1;0.99977 0.01188 1;0.65343 0.29638 0
006_img.jpg,006_mask.png,Piano,0.326325,0.999159,0.0,0.999375,0.85419,0.64708 0.29403 0;0.67024 0.97914 1;0.55774 0.43749 1;0.64952 0.18922 1;0.99977 0.01188 1;0.65343 0.29638 0
006_img.jpg,006_mask.png,Piano,0.326325,0.999159,0.0,0.999375,0.85419,0.64708 0.29403 0;0.67024 0.97914 1;0.55774 0.43749 1;0.64952 0.18922 1;0.99977 0.01188 1;0.65343 0.29638 0
006_img.jpg,006_mask.png,Piano,0.326325,0.999159,0.0,0.999375,0.85419,0.64708 0.29403 0;0.67024 0.97914 1;0.55774 0.43749 1;0.64952 0.18922 1;0.99977 0.01188 1;0.65343 0.29638 0
007_img.jpg,007_mask.png,Piano,0.415625,0.999375,0.3701,0.999336,0.92706,0.94334 0.46334 1;0.59684 0.69153 1;0.82886 0.61656 1;0.98932 0.43835 1;0.43331 0.98709 1;0.74203 0.62681 1;0.98605 0.38568 1
008_img.jpg,008_mask.png,Piano,0.0,0.62875,0.584167,0.996667,0.81088,0.41351 0.71355 1;0.18822 0.85271 0;0.61230 0.78203 1;0.11729 0.89831 1;0.19627 0.76077 0;0.35906 0.69630 1;0.58793 0.74358 0;0.58106 0.66097 0;0.49663 0.72736 1;0.08423 0.92364 0;0.00629 0.59891 1
009_img.jpg,009_mask.png,Piano,0.576563,0.954687,0.614583,0.833333,0.82456,0.56096 0.66944 0;0.73167 0.66043 1;0.73596 0.75622 1;0.94720 0.73412 1;0.66007 0.63933 0;0.71265 0.64971 0;0.69901 0.73409 1;0.93410 0.73156 1;0.63660 0.62868 1;0.58036 0.68361 1;0.67256 0.74027 0
010_img.jpg,010_mask.png,Piano,0.0,0.406615,0.359375,0.999023,0.83253,0.01127 0.90768 1;0.25443 0.76016 0;0.19746 0.52477 0;0.22247 0.48397 1;0.23078 0.64772 0;0.37924 0.84376 1;0.34268 0.95830 1;0.10498 0.88451 1;0.20931 0.57360 0;0.36614 0.95244 1;0.33238 0.91472 0;0.22783 0.51784 1
010_img.jpg,010_mask.png,Piano,0.0,0.406615,0.359375,0.999023,0.83253,0.01127 0.90768 1;0.25443 0.76016 0;0.19746 0.52477 0;0.22247 0.48397 1;0.23078 0.64772 0;0.37924 0.84376 1;0.34268 0.95830 1;0.10498 0.88451 1;0.20931 0.57360 0;0.36614 0.95244 1;0.33238 0.91472 0;0.22783 0.51784 1
011_img.jpg,011_mask.png,Piano,0.730625,0.985625,0.245565,0.999066,0.68006,0.85620 0.49398 0;0.97665 0.83199 1;0.80574 0.72378 0;0.85946 0.75053 1;0.79278 0.53663 0;0.74685 0.47578 1;0.85692 0.33466 1;0.94271 0.79945 0;0.85367 0.38751 0;0.78915 0.62849 0;0.92335 0.55716 0;0.73107 0.69790 1
011_img.jpg,011_mask.png,Piano,0.730625,0.985625,0.245565,0.999066,0.68006,0.85620 0.49398 0;0.97665 0.83199 1;0.80574 0.72378 0;0.85946 0.75053 1;0.79278 0.53663 0;0.74685 0.47578 1;0.85692 0.33466 1;0.94271 0.79945 0;0.85367 0.38751 0;0.78915 0.62849 0;0.92335 0.55716 0;0.73107 0.69790 1
012_img.jpg,012_mask.png,Piano,0.03625,0.999375,0.738274,0.999062,0.25426,0.15744 0.97541 1;0.41190 0.95294 1;0.22373 0.81494 0;0.27160 0.82530 1;0.85649 0.95809 1;0.38912 0.76552 1;0.13166 0.91167 1;0.46669 0.89186 0;0.78851 0.92654 0
013_img.jpg,013_mask.png,Piano,0.156875,0.56625,0.369167,0.815,0.73782,0.39765 0.40961 0;0.34856 0.39258 1;0.16366 0.53691 1;0.55902 0.61939 1;0.42013 0.55084 0;0.18720 0.71667 1;0.22725 0.60706 1;0.49496 0.76445 1;0.48800 0.48684 0;0.27141 0.66332 0;0.18647 0.60575 1;0.20346 0.58782 0
014_img.jpg,014_mask.png,Piano,0.0,0.34106,0.757804,0.998924,0.58042,0.21798 0.91353 0;0.22992 0.83258 0;0.01615 0.80288 0;0.02451 0.91295 0;0.31289 0.87177 0;0.21931 0.96814 0;0.13798 0.83424 1;0.02778 0.80865 1;0.03630 0.78866 0;0.31528 0.87343 1;0.13145 0.96737 0;0.00576 0.82876 1
015_img.jpg,015_mask.png,Piano,0.341463,0.999062,0.4025,0.999375,0.77303,0.40083 0.46174 1;0.49219 0.57671 1;0.66766 0.78154 1;1.00022 0.60666 1;0.48836 0.88275 0;0.96087 0.77679 0;0.57175 0.41465 1;0.47292 0.52473 0;0.52604 0.51836 0;0.84334 0.80330 1
015_img.jpg,015_mask.png,Piano,0.341463,0.999062,0.4025,0.999375,0.77303,0.40083 0.46174 1;0.49219 0.57671 1;0.66766 0.78154 1;1.00022 0.60666 1;0.48836 0.88275 0;0.96087 0.77679 0;0.57175 0.41465 1;0.47292 0.52473 0;0.52604 0.51836 0;0.84334 0.80330 1
016_img.jpg,016_mask.png,Piano,0.083276,0.876451,0.043228,0.942363,0.75531,0.62186 0.49633 0;0.93559 0.26656 0;0.16215 0.06112 1;0.55784 0.93154 1;0.22291 0.16866 0;0.13357 0.24581 0;0.85030 0.14295 0;0.28991 0.84587 0;0.59435 0.66711 1;0.41027 0.24399 1;0.83843 0.32170 1;0.07620 0.22960 1
016_img.jpg,016_mask.png,Piano,0.083276,0.876451,0.043228,0.942363,0.75531,0.62186 0.49633 0;0.93559 0.26656 0;0.16215 0.06112 1;0.55784 0.93154 1;0.22291 0.16866 0;0.13357 0.24581 0;0.85030 0.14295 0;0.28991 0.84587 0;0.59435 0.66711 1;0.41027 0.24399 1;0.83843 0.32170 1;0.07620 0.22960 1
017_img.jpg,017_mask.png,Piano,0.0,0.385366,0.1675,0.999375,0.8045,0.34028 0.65536 0;0.20089 0.73037 1;0.28174 0.89540 0;0.37868 0.65488 0;0.06840 0.21148 1;0.40533 0.72365 1;0.32919 0.87877 1;0.38685 0.62350 1;0.07043 0.17299 0;0.24830 0.97613 0;0.34004 0.73144 1
018_img.jpg,018_mask.png,Piano,0.738125,0.96625,0.590833,0.863333,0.8829,0.79863 0.58448 0;0.90836 0.87959 1;0.95502 0.68650 0;0.80758 0.77658 1;0.97495 0.71873 1;0.80352 0.77411 0;0.76432 0.61497 0;0.97263 0.73674 1;0.85711 0.59319 1;0.80524 0.75612 1;0.91958 0.80327 1
